Driver,LapNumber,LapTime,IsPersonalBest,LapStartTime_seconds,LapFinishTime_seconds,LapStartTime_KST,LapFinishTime_KST
PER,28.0,0 days 00:01:22.152000,False,5795.011,5877.163,2024-03-24 14:36:35.011,2024-03-24 14:37:57.163
PER,29.0,0 days 00:01:22.126000,False,5877.163,5959.289,2024-03-24 14:37:57.163,2024-03-24 14:39:19.289
PER,30.0,0 days 00:01:22.180000,False,5959.289,6041.469,2024-03-24 14:39:19.289,2024-03-24 14:40:41.469
PER,31.0,0 days 00:01:22.359000,False,6041.469,6123.828,2024-03-24 14:40:41.469,2024-03-24 14:42:03.828
PER,32.0,0 days 00:01:22.441000,False,6123.828,6206.269,2024-03-24 14:42:03.828,2024-03-24 14:43:26.269
PER,33.0,0 days 00:01:22.566000,False,6206.269,6288.835,2024-03-24 14:43:26.269,2024-03-24 14:44:48.835
PER,34.0,0 days 00:01:22.962000,False,6288.835,6371.797,2024-03-24 14:44:48.835,2024-03-24 14:46:11.797
PER,35.0,0 days 00:01:39.440000,False,6371.797,6471.237,2024-03-24 14:46:11.797,2024-03-24 14:47:51.237
PER,36.0,0 days 00:01:27.672000,False,6471.237,6558.909,2024-03-24 14:47:51.237,2024-03-24 14:49:18.909
PER,37.0,0 days 00:01:21.218000,True,6558.909,6640.127,2024-03-24 14:49:18.909,2024-03-24 14:50:40.127
PER,38.0,0 days 00:01:21.245000,False,6640.127,6721.372,2024-03-24 14:50:40.127,2024-03-24 14:52:01.372
PER,39.0,0 days 00:01:21.448000,False,6721.372,6802.82,2024-03-24 14:52:01.372,2024-03-24 14:53:22.820
PER,40.0,0 days 00:01:21.045000,True,6802.82,6883.865,2024-03-24 14:53:22.820,2024-03-24 14:54:43.865
PER,41.0,0 days 00:01:20.998000,True,6883.865,6964.863,2024-03-24 14:54:43.865,2024-03-24 14:56:04.863
PER,42.0,0 days 00:01:21.350000,False,6964.863,7046.213,2024-03-24 14:56:04.863,2024-03-24 14:57:26.213
PER,43.0,0 days 00:01:20.798000,True,7046.213,7127.011,2024-03-24 14:57:26.213,2024-03-24 14:58:47.011
PER,44.0,0 days 00:01:20.706000,True,7127.011,7207.717,2024-03-24 14:58:47.011,2024-03-24 15:00:07.717
PER,45.0,0 days 00:01:20.769000,False,7207.717,7288.486,2024-03-24 15:00:07.717,2024-03-24 15:01:28.486
PER,46.0,0 days 00:01:20.428000,True,7288.486,7368.914,2024-03-24 15:01:28.486,2024-03-24 15:02:48.914
PER,47.0,0 days 00:01:20.388000,True,7368.914,7449.302,2024-03-24 15:02:48.914,2024-03-24 15:04:09.302
PER,48.0,0 days 00:01:20.836000,False,7449.302,7530.138,2024-03-24 15:04:09.302,2024-03-24 15:05:30.138
PER,49.0,0 days 00:01:20.760000,False,7530.138,7610.898,2024-03-24 15:05:30.138,2024-03-24 15:06:50.898
PER,50.0,0 days 00:01:20.871000,False,7610.898,7691.769,2024-03-24 15:06:50.898,2024-03-24 15:08:11.769
PER,51.0,0 days 00:01:21.038000,False,7691.769,7772.807,2024-03-24 15:08:11.769,2024-03-24 15:09:32.807
PER,52.0,0 days 00:01:21.150000,False,7772.807,7853.957,2024-03-24 15:09:32.807,2024-03-24 15:10:53.957
PER,53.0,0 days 00:01:21.544000,False,7853.957,7935.501,2024-03-24 15:10:53.957,2024-03-24 15:12:15.501
PER,54.0,0 days 00:01:21.630000,False,7935.501,8017.131,2024-03-24 15:12:15.501,2024-03-24 15:13:37.131
PER,55.0,0 days 00:01:21.616000,False,8017.131,8098.747,2024-03-24 15:13:37.131,2024-03-24 15:14:58.747
PER,56.0,0 days 00:01:21.849000,False,8098.747,8180.596,2024-03-24 15:14:58.747,2024-03-24 15:16:20.596
PER,57.0,0 days 00:01:30.300000,False,8180.596,8270.896,2024-03-24 15:16:20.596,2024-03-24 15:17:50.896
PER,58.0,0 days 00:02:01.742000,False,8270.896,8392.638,2024-03-24 15:17:50.896,2024-03-24 15:19:52.638
ALO,1.0,0 days 00:01:34.503000,False,3509.232,3603.989,2024-03-24 13:58:29.232,2024-03-24 14:00:03.989
ALO,2.0,0 days 00:01:24.284000,True,3603.989,3688.273,2024-03-24 14:00:03.989,2024-03-24 14:01:28.273
ALO,3.0,0 days 00:01:22.978000,True,3688.273,3771.251,2024-03-24 14:01:28.273,2024-03-24 14:02:51.251
ALO,4.0,0 days 00:01:23.742000,False,3771.251,3854.993,2024-03-24 14:02:51.251,2024-03-24 14:04:14.993
ALO,5.0,0 days 00:01:23.294000,False,3854.993,3938.287,2024-03-24 14:04:14.993,2024-03-24 14:05:38.287
ALO,6.0,0 days 00:01:23.196000,False,3938.287,4021.483,2024-03-24 14:05:38.287,2024-03-24 14:07:01.483
ALO,7.0,0 days 00:01:22.795000,True,4021.483,4104.278,2024-03-24 14:07:01.483,2024-03-24 14:08:24.278
ALO,8.0,0 days 00:01:22.769000,True,4104.278,4187.047,2024-03-24 14:08:24.278,2024-03-24 14:09:47.046
ALO,9.0,0 days 00:01:23.345000,False,4187.047,4270.392,2024-03-24 14:09:47.046,2024-03-24 14:11:10.392
ALO,10.0,0 days 00:01:22.608000,True,4270.392,4353.0,2024-03-24 14:11:10.392,2024-03-24 14:12:33.000
ALO,11.0,0 days 00:01:22.939000,False,4353.0,4435.939,2024-03-24 14:12:33.000,2024-03-24 14:13:55.939
ALO,12.0,0 days 00:01:22.904000,False,4435.939,4518.843,2024-03-24 14:13:55.939,2024-03-24 14:15:18.843
ALO,13.0,0 days 00:01:23.187000,False,4518.843,4602.03,2024-03-24 14:15:18.843,2024-03-24 14:16:42.030
ALO,14.0,0 days 00:01:23.455000,False,4602.03,4685.485,2024-03-24 14:16:42.030,2024-03-24 14:18:05.485
ALO,15.0,0 days 00:01:23.138000,False,4685.485,4768.623,2024-03-24 14:18:05.485,2024-03-24 14:19:28.623
ALO,16.0,0 days 00:01:23.239000,False,4768.623,4851.862,2024-03-24 14:19:28.623,2024-03-24 14:20:51.862
ALO,17.0,0 days 00:01:48.609000,False,4851.862,4960.471,2024-03-24 14:20:51.862,2024-03-24 14:22:40.471
ALO,18.0,0 days 00:01:30.723000,False,4960.471,5051.194,2024-03-24 14:22:40.471,2024-03-24 14:24:11.194
ALO,19.0,0 days 00:01:22.928000,False,5051.194,5134.122,2024-03-24 14:24:11.194,2024-03-24 14:25:34.122
ALO,20.0,0 days 00:01:22.831000,False,5134.122,5216.953,2024-03-24 14:25:34.122,2024-03-24 14:26:56.953
ALO,21.0,0 days 00:01:22.704000,False,5216.953,5299.657,2024-03-24 14:26:56.953,2024-03-24 14:28:19.657
ALO,22.0,0 days 00:01:22.478000,True,5299.657,5382.135,2024-03-24 14:28:19.657,2024-03-24 14:29:42.135
ALO,23.0,0 days 00:01:22.441000,True,5382.135,5464.576,2024-03-24 14:29:42.135,2024-03-24 14:31:04.576
ALO,24.0,0 days 00:01:22.287000,True,5464.576,5546.863,2024-03-24 14:31:04.576,2024-03-24 14:32:26.863
ALO,25.0,0 days 00:01:22.708000,False,5546.863,5629.571,2024-03-24 14:32:26.863,2024-03-24 14:33:49.571
ALO,26.0,0 days 00:01:22.988000,False,5629.571,5712.559,2024-03-24 14:33:49.571,2024-03-24 14:35:12.559
ALO,27.0,0 days 00:01:23.257000,False,5712.559,5795.816,2024-03-24 14:35:12.559,2024-03-24 14:36:35.816
ALO,28.0,0 days 00:01:22.259000,True,5795.816,5878.075,2024-03-24 14:36:35.816,2024-03-24 14:37:58.075
ALO,29.0,0 days 00:01:21.980000,True,5878.075,5960.055,2024-03-24 14:37:58.075,2024-03-24 14:39:20.055
ALO,30.0,0 days 00:01:22.175000,False,5960.055,6042.23,2024-03-24 14:39:20.055,2024-03-24 14:40:42.230
ALO,31.0,0 days 00:01:22.355000,False,6042.23,6124.585,2024-03-24 14:40:42.230,2024-03-24 14:42:04.585
ALO,32.0,0 days 00:01:22.491000,False,6124.585,6207.076,2024-03-24 14:42:04.585,2024-03-24 14:43:27.076
ALO,33.0,0 days 00:01:22.649000,False,6207.076,6289.725,2024-03-24 14:43:27.076,2024-03-24 14:44:49.725
ALO,34.0,0 days 00:01:22.918000,False,6289.725,6372.643,2024-03-24 14:44:49.725,2024-03-24 14:46:12.643
ALO,35.0,0 days 00:01:25.730000,False,6372.643,6458.373,2024-03-24 14:46:12.643,2024-03-24 14:47:38.373
ALO,36.0,0 days 00:01:22.714000,False,6458.373,6541.087,2024-03-24 14:47:38.373,2024-03-24 14:49:01.087
ALO,37.0,0 days 00:01:22.862000,False,6541.087,6623.949,2024-03-24 14:49:01.087,2024-03-24 14:50:23.949
ALO,38.0,0 days 00:01:22.566000,False,6623.949,6706.515,2024-03-24 14:50:23.949,2024-03-24 14:51:46.515
ALO,39.0,0 days 00:01:22.772000,False,6706.515,6789.287,2024-03-24 14:51:46.515,2024-03-24 14:53:09.287
